date,lat,lon,indicator,mu,var,truth,sq_error
94.0,58.2,-6.399999999999999,1.0,10.459363447528895,0.0012442935814855395,11.792635999999998,1.7776156991728091
92.0,53.6,-9.8,1.0,5.371359179081966,0.0004817401000138655,4.7669015,0.36536908580115673
95.0,55.79216,-3.2429,0.0,26.51662443675241,0.012085764168610572,6.0,420.93187827874607
94.0,52.8,0.6000000000000014,1.0,41.79783608667388,0.0003299004225287773,43.414387,2.6132368553754977
94.0,55.90000000000001,-3.0999999999999983,1.0,20.496888076516555,0.0002232263030493039,23.526764000000004,9.18014811170468
94.0,53.7,-1.3999999999999986,1.0,41.37451353144155,0.00020715213475273517,44.62729300000001,10.580574271075445
92.0,51.1,-6.5,1.0,9.418112979938922,0.00012745711551759927,8.885939999999998,0.28320808057707425
92.0,53.6,-2.3999999999999986,1.0,12.634008177778451,0.00031519307685626995,12.546842,0.00759794254850459
95.0,54.0,1.0,1.0,25.665329141963472,0.00048625197408750666,29.687761000000002,16.17995805254721
95.0,52.1,-6.5,1.0,5.125246691433529,0.0003007157934194114,5.1723,0.002214013847051538
95.0,49.7,-7.899999999999999,1.0,5.229136909735694,0.003054712193557585,5.8340416,0.3659096843037555
92.0,49.7,-4.799999999999997,1.0,13.305202796757651,0.0014688585972390208,13.209367000000004,0.009184499940173124
92.0,52.90000000000001,-9.5,1.0,5.676955855464582,0.00021806546744593703,5.894558,0.04735069330641282
92.0,53.40000000000001,-10.5,1.0,5.489975552975434,0.0017821522618460526,5.34205,0.021881969223087726
92.0,54.7,-5.5,1.0,8.48864778077664,0.00037292719387441967,8.299033999999997,0.0359533858604128
95.0,49.7,-6.099999999999998,1.0,5.3517830446966626,0.0018753054382550911,5.4218573999999995,0.004910415271178307
95.0,52.7,-6.199999999999998,1.0,4.786224468732352,0.00040287527162539494,4.9707847,0.03406247896556771
94.0,58.5,-10.0,1.0,9.887142737336928,0.0013463085974670921,9.807614000000001,0.00632482006240598
94.0,58.0,-10.7,1.0,7.2393128189042075,0.0026176265552201915,6.645035,0.35316612604154207
93.0,49.90000000000001,-2.3999999999999986,1.0,16.893636412118106,0.0006926038096138676,17.192350000000005,0.08922980758527696
95.0,50.3,-6.399999999999999,1.0,5.547423526628595,0.0005700135639209659,5.25861,0.08341325316364624
93.0,51.3,-4.5,1.0,16.91967036450299,0.0002198707386790558,16.751295000000006,0.02835026337151316
94.0,57.8,-9.0,1.0,12.489011601479351,0.000487118777382693,12.256671,0.05398215509578638
92.0,56.3,-2.299999999999997,1.0,8.132924245647343,0.0007059024237573398,7.3887839999999985,0.5537447051920908
92.0,54.6,-5.899999999999999,1.0,8.286440216886264,0.0002516601555855721,8.630786,0.11857401834821225
94.0,53.6,0.7000000000000028,1.0,36.6118894949078,0.00016935897793712707,34.91072499999999,2.893960638734936
95.0,51.40000000000001,-5.5,1.0,5.342305946657468,0.0002760744317018142,5.305887,0.0013263396756394534
92.0,58.40000000000001,-6.699999999999998,1.0,9.277406690414315,0.0006967378185413249,9.917279,0.4094365725745194
94.0,54.1,-9.7,1.0,4.933321896470005,0.00025667713021322797,5.1848339999999995,0.06325833822208257
95.0,52.5,-1.599999999999998,1.0,14.974009308115185,0.0004456093828197206,18.476329999999994,12.266250228804482
93.0,50.3,-0.3999999999999986,1.0,20.519363546772954,0.0006286819170005543,22.029151999999996,2.279461173497704
92.0,56.5,-0.6999999999999993,1.0,6.51564172197274,0.0006471919810558476,6.5711759999999995,0.003084056036008972
94.0,56.5,-8.399999999999999,1.0,12.718816254962361,0.00043590653576269697,15.981396999999998,10.64443311789034
92.0,53.2,-5.599999999999998,1.0,6.997565977257413,0.0004090570038436404,7.201621499999999,0.04163865636175021
92.0,55.8,-7.699999999999998,1.0,8.078764287120512,0.00034278421005674544,7.602546699999999,0.2267831902828836
93.0,55.6,-3.799999999999997,1.0,15.141027198407924,0.00016842517038515871,16.440271,1.6880344559754275
94.0,56.2,-7.399999999999999,1.0,15.567157737118924,0.00021749226575970093,16.286766000000004,0.517836052006725
95.0,49.7,-1.3999999999999986,1.0,6.819893112562413,0.0028773073363829067,9.169983999999998,5.522927179217174
92.0,57.2,-2.5,1.0,5.762358285967416,0.00035765647337123856,7.386561999999999,2.6380377046772363
