date,lat,lon,indicator,mu,var,truth,sq_error
94.0,58.2,-6.399999999999999,1.0,10.590273853812956,0.00021447886789228553,11.792635999999998,1.4456747305835096
92.0,53.6,-9.8,1.0,5.13824033892055,0.0009668338634075773,4.7669015,0.1378925332908619
95.0,55.79216,-3.2429,0.0,60.90453864432822,0.013825949867867051,6.0,3014.508363746531
94.0,52.8,0.6000000000000014,1.0,41.56920067163969,0.00016180046429037001,43.414387,3.404712586367787
94.0,55.90000000000001,-3.0999999999999983,1.0,20.79299125494647,8.957856899259045e-05,23.526764000000004,7.473513421597523
94.0,53.7,-1.3999999999999986,1.0,42.44424833789652,0.0002199234003729376,44.62729300000001,4.765683996738545
92.0,51.1,-6.5,1.0,9.54678566937858,0.0004051390009099779,8.885939999999998,0.43671699873642733
92.0,53.6,-2.3999999999999986,1.0,12.767120065730538,0.00023998437349552094,12.546842,0.04852242624198717
95.0,54.0,1.0,1.0,26.270273844733502,0.0006272378918137757,29.687761000000002,11.679218456411512
95.0,52.1,-6.5,1.0,5.1357442879921384,0.0006446641484311111,5.1723,0.001336320080401706
95.0,49.7,-7.899999999999999,1.0,5.362181063541042,0.004656017902679761,5.8340416,0.2226523658673353
92.0,49.7,-4.799999999999997,1.0,13.12433741340446,0.0006681256337337329,13.209367000000004,0.007230030596609143
92.0,52.90000000000001,-9.5,1.0,5.560041509613643,0.0013938643064876335,5.894558,0.11190128234040575
92.0,53.40000000000001,-10.5,1.0,5.388447654714523,0.0013001378625650108,5.34205,0.0021527423630080425
92.0,54.7,-5.5,1.0,8.403100260882638,0.00028380748030058524,8.299033999999997,0.01082978665409395
95.0,49.7,-6.099999999999998,1.0,5.410369545133798,0.0033438569392337278,5.4218573999999995,0.00013197080942691246
95.0,52.7,-6.199999999999998,1.0,4.724337083715259,0.00023915366605783395,4.9707847,0.0607364275724311
94.0,58.5,-10.0,1.0,9.819719965434693,0.0010914832746188514,9.807614000000001,0.00014655439910596287
94.0,58.0,-10.7,1.0,7.403842111561945,0.0011112026266728553,6.645035,0.5757882325569814
93.0,49.90000000000001,-2.3999999999999986,1.0,16.69856840919051,0.0008987339978963502,17.192350000000005,0.24382025942235458
95.0,50.3,-6.399999999999999,1.0,5.5294076866833075,0.0005553137976019311,5.25861,0.07333138711303078
93.0,51.3,-4.5,1.0,16.78225595529389,0.00030190514162742506,16.751295000000006,0.0009585807527099584
94.0,57.8,-9.0,1.0,12.321060467111888,0.0008242730744833133,12.256671,0.004146003474952803
92.0,56.3,-2.299999999999997,1.0,8.09660675279656,0.0002522779625635705,7.3887839999999985,0.5010130493765032
92.0,54.6,-5.899999999999999,1.0,8.186226200482986,0.00031522163557297166,8.630786,0.19763341534660794
94.0,53.6,0.7000000000000028,1.0,35.70464472466702,0.00012964808660324853,34.91072499999999,0.6303085292153688
95.0,51.40000000000001,-5.5,1.0,5.3130456659011704,0.00028862244673872597,5.305887,5.124649748457699e-05
92.0,58.40000000000001,-6.699999999999998,1.0,9.25721042277833,0.0009312346862850444,9.917279,0.43569052663544017
94.0,54.1,-9.7,1.0,4.958906831729287,0.0011406042538905747,5.1848339999999995,0.05104308536282282
95.0,52.5,-1.599999999999998,1.0,15.025739795409088,0.00016200665048877222,18.476329999999994,11.906572760018712
93.0,50.3,-0.3999999999999986,1.0,20.89464811342676,0.0003805492843425898,22.029151999999996,1.2870990686497754
92.0,56.5,-0.6999999999999993,1.0,6.595321000006816,0.0007197975829058435,6.5711759999999995,0.0005829810253291751
94.0,56.5,-8.399999999999999,1.0,12.733036469880226,0.0003184887839915951,15.981396999999998,10.551846133640007
92.0,53.2,-5.599999999999998,1.0,6.899132706635787,0.0003041934267990472,7.201621499999999,0.09149947011093693
92.0,55.8,-7.699999999999998,1.0,8.171938511058354,0.00027552884784719364,7.602546699999999,0.3242070345003136
93.0,55.6,-3.799999999999997,1.0,15.102969297693901,0.0001220964856552061,16.440271,1.788375842990787
94.0,56.2,-7.399999999999999,1.0,15.249321201672293,0.0003025637834465013,16.286766000000004,1.0762917095772238
95.0,49.7,-1.3999999999999986,1.0,6.88492589742456,0.0021398819975504834,9.169983999999998,5.2214905321456575
92.0,57.2,-2.5,1.0,5.823003558484753,0.0003164763476351655,7.386561999999999,2.4447150000335856
