date,lat,lon,indicator,mu,var,truth,sq_error
93.0,53.34633,-2.844333,0.0,55.138020809629026,0.0058765904887708555,52.00000000000001,9.847174601664763
94.0,52.8,-2.799999999999997,1.0,40.973442905607904,0.0005809524703123302,40.712554999999995,0.06806249929248122
93.0,55.40000000000001,-2.0,1.0,20.06115819679411,0.0010362533272404398,19.889017000000006,0.029632591633706594
93.0,53.1,-4.599999999999998,1.0,22.510273861153596,0.0005373182339366747,20.778572,2.998791335922827
92.0,56.7,-6.199999999999998,1.0,9.738522594576393,0.0012054813759720226,8.529752,1.4611263503125664
92.0,49.90000000000001,1.400000000000002,1.0,18.338207194309703,0.002376150517898519,18.198720000000005,0.019456677376391455
94.0,52.511722,-1.830583,0.0,21.096657196707856,0.0037467582088826974,18.999999999999996,4.395971400506859
94.0,56.3,-6.599999999999998,1.0,16.711729238367028,0.0008059689209822532,17.246447000000003,0.28592308460578003
93.0,55.3,-0.2999999999999972,1.0,22.66070829634615,0.0011980088250737747,22.070166,0.3487402037737845
92.0,54.5,0.4000000000000021,1.0,27.23503416244012,0.0010292856734003858,24.167261000000003,9.411232176187827
92.0,51.52229000000001,-0.125889,0.0,52.41041636491667,0.0030954829659460598,56.00000000000002,12.8851106732582
94.0,51.90000000000001,-3.5,1.0,20.5203221428996,0.0009290952724443488,21.620702999999995,1.2108380306729971
93.0,56.5,-1.1999999999999993,1.0,16.474402729337342,0.0011362228315810832,16.221779000000005,0.0638187486243041
93.0,53.819972,-1.576361,0.0,53.20884226999661,0.004043182630114036,55.000000000000014,3.208246013750952
93.0,53.90000000000001,-2.6999999999999997,1.0,31.23045328149805,0.0008491661410211485,31.457502,0.05155112057337827
92.0,58.8,-6.599999999999998,1.0,8.132871502927753,0.002345220534449777,7.692888700000002,0.19358486687215984
94.0,53.0,-8.8,1.0,5.4612404536940655,0.0010982080423318132,5.411722,0.002452077256251297
94.0,58.3,0.3000000000000007,1.0,11.273767334546985,0.0013923825062146244,11.573458999999998,0.08981509434200058
93.0,52.90000000000001,-2.8999999999999986,1.0,30.830534980697543,0.000683666828030674,30.472902000000005,0.1279013488826056
93.0,52.0,-9.1,1.0,4.103662787148865,0.0009928730043923782,3.6805594,0.1790164762168425
93.0,50.8,-6.0,1.0,9.702172814687604,0.001374341065039569,8.747020999999998,0.9123149891010254
93.0,56.3,-3.5999999999999983,1.0,12.99440410136754,0.000976687354255803,13.717384000000001,0.5226999338266041
92.0,58.1,-6.5,1.0,10.058544664112175,0.001088223256264885,10.75014,0.4783041086217942
93.0,53.7,1.5,1.0,33.14203802511502,0.0009088689557144715,35.78586200000001,6.989805210176658
93.0,52.132417,-0.300306,0.0,63.48740469149773,0.0048879627926917074,43.99999999999999,379.758941610208
93.0,58.2,-9.3,1.0,5.784555158758573,0.0012463845954722229,6.863516300000001,1.1641571443090046
92.0,57.7,1.5,1.0,6.253909724017171,0.001896685973785428,6.5926747,0.11476170895264676
