date,lat,lon,indicator,mu,var
92.0,49.7,-10.7,0.0,4.837364255639956,0.0041505431848275045
92.0,49.7,-10.4,0.0,5.049229345039688,0.004092257591975003
92.0,49.7,-10.2,0.0,5.197947252537792,0.0040546464032348815
92.0,49.7,-9.9,0.0,5.432860022365046,0.004000173964110778
92.0,49.7,-9.7,0.0,5.5977315841392805,0.003965195449611233
92.0,49.7,-9.4,0.0,5.858083153070394,0.00391479433519249
92.0,49.7,-9.2,0.0,6.040730438469884,0.0038826032983706018
92.0,49.7,-8.9,0.0,6.328981071363225,0.0038364785288938566
92.0,49.7,-8.7,0.0,6.531052026689066,0.0038071929160823498
92.0,49.7,-8.4,0.0,6.849664376883917,0.0037654924572639546
92.0,49.7,-8.1,0.0,7.187643306475763,0.003726492928364845
92.0,49.7,-7.9,0.0,7.424127683215791,0.0037020036112430823
92.0,49.7,-7.6,0.0,7.7961736398191475,0.0036675411614996325
92.0,49.7,-7.4,0.0,8.056058122076609,0.0036460794185659844
92.0,49.7,-7.1,0.0,8.464136380313688,0.0036161469779350023
92.0,49.7,-6.9,0.0,8.748590754133154,0.0035976887877340784
92.0,49.7,-6.6,0.0,9.194194456304198,0.0035722223073445477
92.0,49.7,-6.4,0.0,9.504007435854788,0.0035567070005571165
92.0,49.7,-6.1,0.0,9.987949787610237,0.003535589995095972
92.0,49.7,-5.9,0.0,10.323379715980494,0.003522923932856464
92.0,49.7,-5.6,0.0,10.845555253342521,0.003505993929359743
92.0,49.7,-5.3,0.0,11.390140217279663,0.0034914820110190908
92.0,49.7,-5.1,0.0,11.765284778687771,0.003483112060193774
92.0,49.7,-4.8,0.0,12.345364893377134,0.0034724523546983
92.0,49.7,-4.6,0.0,12.743081608120017,0.003466571799673871
92.0,49.7,-4.3,0.0,13.354918284090507,0.003459523568510805
92.0,49.7,-4.1,0.0,13.772115334344992,0.0034559671406809724
92.0,49.7,-3.8,0.0,14.410112036403476,0.0034522782393176577
92.0,49.7,-3.6,0.0,14.842389189408976,0.0034508767233437597
92.0,49.7,-3.3,0.0,15.498900958218007,0.0034502945510877015
92.0,49.7,-3.0,0.0,16.161958392474066,0.003451458974666679
92.0,49.7,-2.8,0.0,16.605680412388573,0.0034531641359005216
92.0,49.7,-2.5,0.0,17.27055123622183,0.0034570563890081282
92.0,49.7,-2.3,0.0,17.711278811832358,0.0034605087262842985
