date,lat,lon,indicator,mu,var
92.0,49.9,-7.9,0.0,9.294951914680535,0.01238028877765071
92.0,49.9,-7.6,0.0,9.669069204732518,0.01220440851333616
92.0,49.9,-7.4,0.0,9.916732890457993,0.012124738738718365
92.0,49.9,-7.1,0.0,10.285797592986091,0.012043912397598848
92.0,49.9,-6.9,0.0,10.530472734773323,0.012006530352358089
92.0,49.9,-6.6,0.0,10.896098511907871,0.01196104968182487
92.0,49.9,-6.4,0.0,11.139438747308413,0.011930542205396992
92.0,49.9,-6.1,0.0,11.504908901306148,0.0118738223970497
92.0,49.9,-5.9,0.0,11.749586512113092,0.011823528721488901
92.0,49.9,-5.6,0.0,12.11952219404717,0.011722425801596239
92.0,49.9,-5.3,0.0,12.49472779109386,0.011584984658803754
92.0,49.9,-5.1,0.0,12.748803374479031,0.011471647334101772
92.0,49.9,-4.8,0.0,13.137331536857024,0.011269637029062552
92.0,49.9,-4.6,0.0,13.40213408824871,0.011115603369959686
92.0,49.9,-4.3,0.0,13.809324880693241,0.01086192790135375
92.0,49.9,-4.1,0.0,14.088095204366931,0.010683305228475607
92.0,49.9,-3.8,0.0,14.518063361692791,0.010413847574106473
92.0,49.9,-3.6,0.0,14.812877538823779,0.010242420404172387
92.0,49.9,-3.3,0.0,15.267423612953895,0.01001625894128194
92.0,49.9,-3.0,0.0,15.73615424233301,0.00985290372944223
92.0,49.9,-2.8,0.0,16.055772874823806,0.009794412331988004
92.0,49.9,-2.5,0.0,16.543989003854644,0.009806959841622317
92.0,49.9,-2.3,0.0,16.873740630740876,0.00989686728259197
92.0,49.9,-2.0,0.0,17.371171341506102,0.010178917676529472
92.0,49.9,-1.8,0.0,17.701998018504746,0.010478969633486906
92.0,49.9,-1.5,0.0,18.191477601058434,0.011119037536265673
92.0,49.9,-1.3,0.0,18.509444722272278,0.011683751656616257
92.0,49.9,-1.0,0.0,18.966270994457208,0.01275413900830523
92.0,49.9,-0.8,0.0,19.252426107416337,0.013624042235441388
92.0,49.9,-0.5,0.0,19.644711738650187,0.015172225717905236
92.0,49.9,-0.2,0.0,19.980608970225518,0.017017734251288233
92.0,49.9,0.0,0.0,20.166270370335113,0.018413559984954322
92.0,49.9,0.3,0.0,20.376890225839993,0.020751826669086346
92.0,49.9,0.5,0.0,20.466143908787668,0.02246951842066515
92.0,49.9,0.8,0.0,20.513911506500694,0.025274171739325023
92.0,49.9,1.0,0.0,20.483565753716316,0.0272886182890338
92.0,49.9,1.3,0.0,20.338185119889264,0.030512637287357564
92.0,49.9,1.5,0.0,20.172023863040224,0.03278746413526734
92.0,49.9,1.8,0.0,19.816706156048827,0.03637081235266471
92.0,50.1,-10.7,0.0,5.7793047955016785,0.021063363766073286
92.0,50.1,-10.4,0.0,6.130682552662108,0.01879777762636993
92.0,50.1,-10.2,0.0,6.369140337794879,0.01748219945583473
92.0,50.1,-9.9,0.0,6.731735616287991,0.015782685090935358
92.0,50.1,-9.7,0.0,6.975918639753958,0.014819816886754229
92.0,50.1,-9.4,0.0,7.3445045395391775,0.013607366974391993
92.0,50.1,-9.2,0.0,7.591016150709974,0.012939270647650302
92.0,50.1,-8.9,0.0,7.960792853751596,0.012122330616490607
92.0,50.1,-8.7,0.0,8.206724211494667,0.011686625924902622
92.0,50.1,-8.4,0.0,8.573918712790135,0.01117224400913697
92.0,50.1,-8.1,0.0,8.938379182317385,0.010797348911692943
92.0,50.1,-7.9,0.0,9.179616703604129,0.01061058488221385
92.0,50.1,-7.6,0.0,9.538837767535043,0.010405462088834623
92.0,50.1,-7.4,0.0,9.776706025120165,0.010308189606375038
92.0,50.1,-7.1,0.0,10.131617976933931,0.010205060207713782
92.0,50.1,-6.9,0.0,10.367434650579344,0.01015615633431363
92.0,50.1,-6.6,0.0,10.721039575557572,0.010099206764071802
92.0,50.1,-6.4,0.0,10.957461057578804,0.010065224830657327
92.0,50.1,-6.1,0.0,11.314649745488063,0.010009752498110218
92.0,50.1,-5.9,0.0,11.555481321609774,0.009964534833282381
92.0,50.1,-5.6,0.0,11.922653281289698,0.009877009888448602
92.0,50.1,-5.3,0.0,12.299311972275088,0.009759462045441784
92.0,50.1,-5.1,0.0,12.557045275891078,0.009662271589127724
92.0,50.1,-4.8,0.0,12.955620595911626,0.009487666326168967
92.0,50.1,-4.6,0.0,13.2304705542637,0.009353281262184428
92.0,50.1,-4.3,0.0,13.658282999065412,0.009129793465777093
92.0,50.1,-4.1,0.0,13.954803188670525,0.00897096983765816
92.0,50.1,-3.8,0.0,14.417898431332626,0.008729379154600925
92.0,50.1,-3.6,0.0,14.739406735075834,0.008574573001645951
92.0,50.1,-3.3,0.0,15.241336064054726,0.008369271672883682
92.0,50.1,-3.0,0.0,15.766694067078284,0.008220740419643373
92.0,50.1,-2.8,0.0,16.12938606347668,0.008168263635256445
92.0,50.1,-2.5,0.0,16.69035558655792,0.008183481123122867
92.0,50.1,-2.3,0.0,17.074052180690863,0.008270733766219646
92.0,50.1,-2.0,0.0,17.6604187754228,0.00854200860827118
92.0,50.1,-1.8,0.0,18.05567969722053,0.008830376548174031
92.0,50.1,-1.5,0.0,18.648945588636302,0.00944638819868063
92.0,50.1,-1.3,0.0,19.040368110785344,0.009990927139611305
92.0,50.1,-1.0,0.0,19.612642144387507,0.011025339198405822
92.0,50.1,-0.8,0.0,19.978434635276333,0.01186779699817587
92.0,50.1,-0.5,0.0,20.492441550282635,0.013370288549874255
92.0,50.1,-0.2,0.0,20.95029974063444,0.015165549946230894
92.0,50.1,0.0,0.0,21.215851850116522,0.01652585580795768
92.0,50.1,0.3,0.0,21.54163616035086,0.018808598138374336
92.0,50.1,0.5,0.0,21.702994738226796,0.020488245297425486
92.0,50.1,0.8,0.0,21.84922225541862,0.023235101875591278
92.0,50.1,1.0,0.0,21.87653308265914,0.02521101067930525
92.0,50.1,1.3,0.0,21.803273612312083,0.0283780483081643
92.0,50.1,1.5,0.0,21.674418031735662,0.030615933871815798
92.0,50.1,1.8,0.0,21.357292244768384,0.034146308590434736
92.0,50.3,-10.7,0.0,5.726557356494115,0.01965175892780278
92.0,50.3,-10.4,0.0,6.068942596453887,0.017420098805533555
92.0,50.3,-10.2,0.0,6.300789735011927,0.016121921321611013
92.0,50.3,-9.9,0.0,6.652533890910847,0.01444020682694926
92.0,50.3,-9.7,0.0,6.8888639033435135,0.013483613599982226
92.0,50.3,-9.4,0.0,7.2447722596753135,0.012272458249116722
92.0,50.3,-9.2,0.0,7.482266008082576,0.011600171182363117
92.0,50.3,-8.9,0.0,7.837750362429506,0.010770282824588515
92.0,50.3,-8.7,0.0,8.073709365107971,0.010322189625579153
92.0,50.3,-8.4,0.0,8.425424079982072,0.009784959365374914
92.0,50.3,-8.1,0.0,8.773995650181208,0.009383905536604767
92.0,50.3,-7.9,0.0,9.00455506988312,0.009178903733604521
92.0,50.3,-7.6,0.0,9.347878458024176,0.008946767817954941
92.0,50.3,-7.4,0.0,9.575390426374781,0.008832565109018737
92.0,50.3,-7.1,0.0,9.915439184409381,0.00870696854152278
92.0,50.3,-6.9,0.0,10.141990448721643,0.008645690120583647
92.0,50.3,-6.6,0.0,10.483024130679992,0.008574966427633881
92.0,50.3,-6.4,0.0,10.712174576513867,0.008535356046335678
92.0,50.3,-6.1,0.0,11.060530069902628,0.008477117036902885
92.0,50.3,-5.9,0.0,11.29710586214324,0.008433876645281096
92.0,50.3,-5.6,0.0,11.6607935317549,0.008354843913071782
92.0,50.3,-5.3,0.0,12.038011981382143,0.00825184184494681
92.0,50.3,-5.1,0.0,12.298690818875292,0.00816724363192945
92.0,50.3,-4.8,0.0,12.706049692738912,0.0080149665017682
92.0,50.3,-4.6,0.0,12.98996966893696,0.007897152029906934
92.0,50.3,-4.3,0.0,13.436741716339126,0.007699912231467038
92.0,50.3,-4.1,0.0,13.7497867081209,0.007558823599982526
92.0,50.3,-3.8,0.0,14.244038063878413,0.0073429990847841235
92.0,50.3,-3.6,0.0,14.590874022402655,0.007204137831620888
92.0,50.3,-3.3,0.0,15.138141837314029,0.007019818589671467
92.0,50.3,-3.0,0.0,15.718216900930194,0.006887576972983093
92.0,50.3,-2.8,0.0,16.122868379173966,0.006842786236364292
92.0,50.3,-2.5,0.0,16.755307216396318,0.006864077216953958
92.0,50.3,-2.3,0.0,17.192444727846848,0.006951424035235828
92.0,50.3,-2.0,0.0,17.867689170629465,0.007216515823670735
92.0,50.3,-1.8,0.0,18.327911244358685,0.007496404173536742
92.0,50.3,-1.5,0.0,19.026766774560294,0.008093060122279172
92.0,50.3,-1.3,0.0,19.493608299251513,0.00862029004463605
92.0,50.3,-1.0,0.0,20.185536443241624,0.009622283509410239
92.0,50.3,-0.8,0.0,20.63465728897019,0.010438977834633798
92.0,50.3,-0.5,0.0,21.2772797034372,0.01189695475614773
92.0,50.3,-0.2,0.0,21.865574620565585,0.013641199863840069
92.0,50.3,0.0,0.0,22.21747451769992,0.014964235311588204
92.0,50.3,0.3,0.0,22.669132532294935,0.017186790381261592
92.0,50.3,0.5,0.0,22.91026928812759,0.01882385285842447
92.0,50.3,0.8,0.0,23.1669524539866,0.02150388699500098
92.0,50.3,1.0,0.0,23.26002989638526,0.02343375801127878
92.0,50.3,1.3,0.0,23.270836980853694,0.0265303869436486
92.0,50.3,1.5,0.0,23.18687403234534,0.02872098741039429
92.0,50.3,1.8,0.0,22.918380798545524,0.03218093618453945
92.0,50.5,-10.7,0.0,5.638417326072274,0.01842614045970452
92.0,50.5,-10.4,0.0,5.9696284442561325,0.016244979554186002
92.0,50.5,-10.2,0.0,6.193481334518471,0.014974612004247273
92.0,50.5,-9.9,0.0,6.532433243176217,0.013325287597051538
92.0,50.5,-9.7,0.0,6.759720682360977,0.012383986149664192
92.0,50.5,-9.4,0.0,7.101346158990438,0.011186550819109001
92.0,50.5,-9.2,0.0,7.328881495716908,0.010517608138362066
92.0,50.5,-8.9,0.0,7.668869400599051,0.009684929586837105
92.0,50.5,-8.7,0.0,7.894194569280523,0.009230445317056872
92.0,50.5,-8.4,0.0,8.229648060839363,0.008678181363669733
92.0,50.5,-8.1,0.0,8.561791082585748,0.008257343016238811
92.0,50.5,-7.9,0.0,8.781435670899231,0.00803754175092621
92.0,50.5,-7.6,0.0,9.108665599200085,0.00778232364137827
92.0,50.5,-7.4,0.0,9.32577804685306,0.007652994173576358
92.0,50.5,-7.1,0.0,9.650990756783592,0.007506427101406814
92.0,50.5,-6.9,0.0,9.868330022742285,0.007432988813729097
92.0,50.5,-6.6,0.0,10.196876489252945,0.007347703920329421
92.0,50.5,-6.4,0.0,10.418784070094206,0.00730125709613459
92.0,50.5,-6.1,0.0,10.75825313426207,0.007237543879217891
92.0,50.5,-5.9,0.0,10.990442754341345,0.007193973723257215
92.0,50.5,-5.6,0.0,11.350256812061826,0.007119413867030314
92.0,50.5,-5.3,0.0,11.727357210278267,0.007026535744435814
92.0,50.5,-5.1,0.0,11.9903426898381,0.0069515199034386336
92.0,50.5,-4.8,0.0,12.405215912770807,0.006817215784895459
92.0,50.5,-4.6,0.0,12.697141415239697,0.006713321077491762
92.0,50.5,-4.3,0.0,13.160943455172806,0.006538967727110521
92.0,50.5,-4.1,0.0,13.489011080369187,0.0064139049624747195
92.0,50.5,-3.8,0.0,14.011870318337323,0.006222251462776637
92.0,50.5,-3.6,0.0,14.38216681780888,0.006098988591745141
92.0,50.5,-3.3,0.0,14.971790158261488,0.005936271884951422
92.0,50.5,-3.0,0.0,15.60349443922885,0.005822303281979323
92.0,50.5,-2.8,0.0,16.048066900861205,0.005787231316023088
92.0,50.5,-2.5,0.0,16.749088614953568,0.0058185693717093335
92.0,50.5,-2.3,0.0,17.237950493414257,0.0059091581350630765
92.0,50.5,-2.0,0.0,17.99998485301455,0.0061732820769022125
92.0,50.5,-1.8,0.0,18.524208422763742,0.006448322827037491
92.0,50.5,-1.5,0.0,19.328048518996177,0.007030974516366808
92.0,50.5,-1.3,0.0,19.87056585073809,0.007544195651823852
92.0,50.5,-1.0,0.0,20.68368235535768,0.008517967227225184
92.0,50.5,-0.8,0.0,21.21799492310139,0.009310992821773351
92.0,50.5,-0.5,0.0,21.993372464835783,0.0107262207471818
92.0,50.5,-0.2,0.0,22.717883930785142,0.012419222076044277
92.0,50.5,0.0,0.0,23.160867058710313,0.01370356797937326
92.0,50.5,0.3,0.0,23.74670290004146,0.01586172284427563
92.0,50.5,0.5,0.0,24.073840667445364,0.01745192927863761
92.0,50.5,0.8,0.0,24.4510808652065,0.02005647471215934
92.0,50.5,1.0,0.0,24.616983760286814,0.021933021866532995
92.0,50.5,1.3,0.0,24.72257219159957,0.024946105442051728
92.0,50.5,1.5,0.0,24.690507800898484,0.027079256448912726
92.0,50.5,1.8,0.0,24.48057577858136,0.03045158582652244
92.0,50.6,-10.7,0.0,5.582862984168583,0.017865242045821017
92.0,50.6,-10.4,0.0,5.907874855867641,0.015715362816179093
92.0,50.6,-10.2,0.0,6.127355896458619,0.014462739530081165
92.0,50.6,-9.9,0.0,6.459409029979072,0.012835069264394088
92.0,50.6,-9.7,0.0,6.681884479157188,0.011904840596142744
92.0,50.6,-9.4,0.0,7.01600567283804,0.010719068748502526
92.0,50.6,-9.2,0.0,7.238371454566696,0.010054766665851497
92.0,50.6,-8.9,0.0,7.570405364272297,0.009224779532922004
92.0,50.6,-8.7,0.0,7.790329556681415,0.008769571085086027
92.0,50.6,-8.4,0.0,8.117603230576947,0.008213102079392687
92.0,50.6,-8.1,0.0,8.441567945595152,0.007785189800612894
92.0,50.6,-7.9,0.0,8.655820587122356,0.007559583353895208
92.0,50.6,-7.6,0.0,8.975152460812787,0.007294776624607774
92.0,50.6,-7.4,0.0,9.187189556182602,0.007158887486316046
92.0,50.6,-7.1,0.0,9.505192184212945,0.00700289164619749
92.0,50.6,-6.9,0.0,9.718067477237453,0.006923782144278625
92.0,50.6,-6.6,0.0,10.040568413030421,0.00683140361634068
92.0,50.6,-6.4,0.0,10.258964326988455,0.006781396464737311
92.0,50.6,-6.1,0.0,10.59409980510541,0.006714376041810051
92.0,50.6,-5.9,0.0,10.824120192216856,0.0066700561495505835
92.0,50.6,-5.6,0.0,11.18193857744817,0.006596618093295241
92.0,50.6,-5.3,0.0,11.55878441656409,0.006507500929835501
92.0,50.6,-5.1,0.0,11.822705535341592,0.006436365605259905
92.0,50.6,-4.8,0.0,12.240864523249654,0.006309712283893786
92.0,50.6,-4.6,0.0,12.536375985784563,0.006211962807606243
92.0,50.6,-4.3,0.0,13.007908396480676,0.006048034974516261
92.0,50.6,-4.1,0.0,13.342857812522166,0.005930490165703489
92.0,50.6,-3.8,0.0,13.87892297379205,0.005750521851210976
92.0,50.6,-3.6,0.0,14.26012278053513,0.005635047835775258
92.0,50.6,-3.3,0.0,14.869561672174164,0.005483528915154491
92.0,50.6,-3.0,0.0,15.5256080509638,0.005379588877837766
92.0,50.6,-2.8,0.0,15.989123780183471,0.00535023026660812
92.0,50.6,-2.5,0.0,16.722906010601967,0.005388210489396011
92.0,50.6,-2.3,0.0,17.236639078731073,0.005481681067129504
92.0,50.6,-2.0,0.0,18.040690248425886,0.005747390394660833
92.0,50.6,-1.8,0.0,18.596108653681362,0.006021440687983489
92.0,50.6,-1.5,0.0,19.451474325018975,0.0065991977557983755
92.0,50.6,-1.3,0.0,20.031389159515946,0.007106715132294419
92.0,50.6,-1.0,0.0,20.904814586776137,0.008068038172556987
92.0,50.6,-0.8,0.0,21.481818712497606,0.008850070304422341
92.0,50.6,-0.5,0.0,22.32419412656166,0.010244664004086622
92.0,50.6,-0.2,0.0,23.118039975061265,0.011912031744219353
92.0,50.6,0.0,0.0,23.607722400088708,0.013176548282149014
92.0,50.6,0.3,0.0,24.262871371572164,0.015300994379619034
92.0,50.6,0.5,0.0,24.634788388414556,0.016866219819711974
92.0,50.6,0.8,0.0,25.075342357766463,0.019429849070052567
92.0,50.6,1.0,0.0,25.279867495925522,0.021277059060831705
92.0,50.6,1.3,0.0,25.436320583043454,0.024243540065447818
92.0,50.6,1.5,0.0,25.432551478488893,0.02634422801967563
92.0,50.6,1.8,0.0,25.255330182560943,0.029666426815239923
92.0,50.8,-10.7,0.0,5.452870988758496,0.01681265777624147
92.0,50.8,-10.4,0.0,5.764678821990715,0.01473681611187934
92.0,50.8,-10.2,0.0,5.97495483310972,0.013527077296728696
92.0,50.8,-9.9,0.0,6.292647530657053,0.011953372230225214
92.0,50.8,-9.7,0.0,6.505217325606676,0.011052073968699245
92.0,50.8,-9.4,0.0,6.82405725816488,0.009899283031055622
92.0,50.8,-9.2,0.0,7.036005150872793,0.009250325164983563
92.0,50.8,-8.9,0.0,7.352168180460348,0.008434214827182356
92.0,50.8,-8.7,0.0,7.561416179781928,0.00798279546497216
92.0,50.8,-8.4,0.0,7.8726607805235185,0.007425090264375985
92.0,50.8,-8.1,0.0,8.180751069696665,0.006989330446216852
92.0,50.8,-7.9,0.0,8.384611571344461,0.006755798599434329
92.0,50.8,-7.6,0.0,8.688813909087681,0.006476528795979486
92.0,50.8,-7.4,0.0,8.891179136208766,0.006330102149820557
92.0,50.8,-7.1,0.0,9.19549630365387,0.006158260963571701
92.0,50.8,-6.9,0.0,9.399921867055962,0.006069242512199978
92.0,50.8,-6.6,0.0,9.710990403521851,0.005963985404174146
92.0,50.8,-6.4,0.0,9.922737848743576,0.005907195802913436
92.0,50.8,-6.1,0.0,10.249628145825554,0.0058333405646209535
92.0,50.8,-5.9,0.0,10.47547226806062,0.005786948656076742
92.0,50.8,-5.6,0.0,10.829321187020074,0.005714386096898683
92.0,50.8,-5.3,0.0,11.20536576567417,0.005630997620026225
92.0,50.8,-5.1,0.0,11.47076438869924,0.0055663069846964945
92.0,50.8,-4.8,0.0,11.894574049512604,0.005452984008717413
92.0,50.8,-4.6,0.0,12.196408446345949,0.005366321617501469
92.0,50.8,-4.3,0.0,12.681757389666146,0.005221783967201515
92.0,50.8,-4.1,0.0,13.029121773617542,0.005118624320966551
92.0,50.8,-3.8,0.0,13.589198703792045,0.0049616684761340235
92.0,50.8,-3.6,0.0,13.990361717282038,0.0048620031430918476
92.0,50.8,-3.3,0.0,14.63632948202688,0.004733986988066098
92.0,50.8,-3.0,0.0,15.337607522054107,0.004652130008782314
92.0,50.8,-2.8,0.0,15.836555011897897,0.004636029624944376
92.0,50.8,-2.5,0.0,16.632028568221415,0.004690665023288483
92.0,50.8,-2.3,0.0,17.192910997466413,0.004792478541564869
92.0,50.8,-2.0,0.0,18.077164002122114,0.005065542476136936
92.0,50.8,-1.8,0.0,18.692533574487513,0.005340484991730879
92.0,50.8,-1.5,0.0,19.647611259736717,0.0059126490180279176
92.0,50.8,-1.3,0.0,20.30039572253635,0.0064113330438725835
92.0,50.8,-1.0,0.0,21.29215313592495,0.007351029474423078
92.0,50.8,-0.8,0.0,21.953501352901068,0.008112716142672194
92.0,50.8,-0.5,0.0,22.929166411618205,0.009467464323253459
92.0,50.8,-0.2,0.0,23.862110863479348,0.011083498667668222
92.0,50.8,0.0,0.0,24.446146999368906,0.0123073733695719
92.0,50.8,0.3,0.0,25.24236317180478,0.014361395286906676
92.0,50.8,0.5,0.0,25.706111153072815,0.015873586446616815
92.0,50.8,0.8,0.0,26.2775695209435,0.018349138891325202
92.0,50.8,1.0,0.0,26.56268151957375,0.020132427541064587
92.0,50.8,1.3,0.0,26.826420980165718,0.02299626201356232
92.0,50.8,1.5,0.0,26.883178233749085,0.025024738489300067
92.0,50.8,1.8,0.0,26.777387472665534,0.028234394387587545
92.0,51.0,-10.7,0.0,5.303524321141889,0.015809736304563768
92.0,51.0,-10.4,0.0,5.601591980678469,0.013822159091933881
92.0,51.0,-10.2,0.0,5.802412044447754,0.012664588624622053
92.0,51.0,-9.9,0.0,6.105543729395386,0.011158396344760436
92.0,51.0,-9.7,0.0,6.308198475938776,0.010294767735026253
92.0,51.0,-9.4,0.0,6.611937061020415,0.00918756326431727
92.0,51.0,-9.2,0.0,6.813717586105126,0.00856198093154543
92.0,51.0,-8.9,0.0,7.114577517085944,0.007771171231846409
92.0,51.0,-8.7,0.0,7.3136498557283485,0.007330701984161538
92.0,51.0,-8.4,0.0,7.609782307229406,0.006781748641718578
92.0,51.0,-8.1,0.0,7.903085422668874,0.006347136517125035
92.0,51.0,-7.9,0.0,8.097352839584374,0.006111075500124596
92.0,51.0,-7.6,0.0,8.387698335005124,0.0058244676633150425
92.0,51.0,-7.4,0.0,8.581264689920529,0.005671573370386581
92.0,51.0,-7.1,0.0,8.873195370594775,0.005488929690380622
92.0,51.0,-6.9,0.0,9.07000029766181,0.005392645071361061
92.0,51.0,-6.6,0.0,9.370770558491738,0.005277404372523508
92.0,51.0,-6.4,0.0,9.576519797006876,0.0052150744504204415
92.0,51.0,-6.1,0.0,9.895924278574894,0.0051352950420864765
92.0,51.0,-5.9,0.0,10.117920880781057,0.005086871305029537
92.0,51.0,-5.6,0.0,10.46797076655635,0.005014547022684048
92.0,51.0,-5.3,0.0,10.842932292159308,0.004935638329933966
92.0,51.0,-5.1,0.0,11.109335358365307,0.004876361622259597
92.0,51.0,-4.8,0.0,11.537612311723604,0.0047747548288208045
92.0,51.0,-4.6,0.0,11.84464149422353,0.0046981940033585246
92.0,51.0,-4.3,0.0,12.341573397464483,0.004571928334973524
92.0,51.0,-4.1,0.0,12.69948924224349,0.004482767040946413
92.0,51.0,-3.8,0.0,13.280209107719589,0.00434895133612727
92.0,51.0,-3.6,0.0,13.698708005207244,0.004265725275701648
92.0,51.0,-3.3,0.0,14.376709164147476,0.0041630490934477776
92.0,51.0,-3.0,0.0,15.118103785681901,0.004106191479699374
92.0,51.0,-2.8,0.0,15.648768315469884,0.004105856751701185
92.0,51.0,-2.5,0.0,16.499989145504607,0.004181630908882799
92.0,51.0,-2.3,0.0,17.10387439041396,0.004295152906509309
92.0,51.0,-2.0,0.0,18.06196899351132,0.004580953703028839
92.0,51.0,-1.8,0.0,18.733049223135673,0.004860440548967173
92.0,51.0,-1.5,0.0,19.781659247783665,0.005432284427134118
92.0,51.0,-1.3,0.0,20.503430244537558,0.005925328133163681
92.0,51.0,-1.0,0.0,21.608258665390704,0.006847383886324967
92.0,51.0,-0.8,0.0,22.350941637734877,0.0075906659375622135
92.0,51.0,-0.5,0.0,23.45632787846502,0.0089071191127091
92.0,51.0,-0.2,0.0,24.5261433836777,0.010471440900720266
92.0,51.0,0.0,0.0,25.203882418003253,0.011653213985695611
92.0,51.0,0.3,0.0,26.14151903161192,0.01363266625991783
92.0,51.0,0.5,0.0,26.698229790173528,0.015087703896874747
92.0,51.0,0.8,0.0,27.403584955499234,0.01746693709935221
92.0,51.0,1.0,0.0,27.772073348468695,0.019179450035371567
92.0,51.0,1.3,0.0,28.148295495035946,0.02192840077948342
92.0,51.0,1.5,0.0,28.269582685212015,0.023875282618527296
92.0,51.0,1.8,0.0,28.24176930640911,0.02695666394406885
92.0,51.2,-10.7,0.0,5.1419148033284054,0.014811861511958988
92.0,51.2,-10.4,0.0,5.426298947262052,0.012925174463989731
92.0,51.2,-10.2,0.0,5.617807284499416,0.011828138180953681
92.0,51.2,-9.9,0.0,5.906764210908245,0.010401854825246614
92.0,51.2,-9.7,0.0,6.099878421868986,0.00958401716909302
92.0,51.2,-9.4,0.0,6.3892547991199935,0.008534298934592831
92.0,51.2,-9.2,0.0,6.5814770943555505,0.007939797359177271
92.0,51.2,-8.9,0.0,6.868113513648543,0.007185433240812949
92.0,51.2,-8.7,0.0,7.057832098196398,0.0067630250323806335
92.0,51.2,-8.4,0.0,7.340218323716756,0.006232931909568811
92.0,51.2,-8.1,0.0,7.6202281041761255,0.005808806520368512
