date,lat,lon,indicator,mu,var,truth,sq_error
94.0,58.2,-6.399999999999999,1.0,10.722776844078744,0.0002866985169486722,11.792635999999998,1.1445986135085378
92.0,53.6,-9.8,1.0,5.301468926401241,0.00016189048725426546,4.7669015,0.2857623333692457
95.0,55.79216,-3.2429,0.0,41.57354765418132,0.016148605217446682,6.0,1265.477292704309
94.0,52.8,0.6000000000000014,1.0,41.61450094923201,0.00021152849682905744,43.414387,3.239589795749184
94.0,55.90000000000001,-3.0999999999999983,1.0,20.577782859384154,0.00027240648893454497,23.526764000000004,8.696489767707957
94.0,53.7,-1.3999999999999986,1.0,41.84935207501242,0.00010553880611546842,44.62729300000001,7.716955782720905
92.0,51.1,-6.5,1.0,9.46825169957009,0.0006754101198574349,8.885939999999998,0.33908691545620845
92.0,53.6,-2.3999999999999986,1.0,12.576929865143285,0.00019506864180907034,12.546842,0.0009052796288805037
95.0,54.0,1.0,1.0,26.384086799405836,0.0006315886283878433,29.687761000000002,10.914263223671503
95.0,52.1,-6.5,1.0,5.114804269041084,0.00022887088776033686,5.1723,0.0033057590785000417
95.0,49.7,-7.899999999999999,1.0,5.230062419623478,0.004772161964462746,5.8340416,0.3647908503282947
92.0,49.7,-4.799999999999997,1.0,12.926736805945968,0.0033544868439064662,13.209367000000004,0.07987982659102211
92.0,52.90000000000001,-9.5,1.0,5.634606030476898,7.010333234401448e-05,5.894558,0.06757502645893967
92.0,53.40000000000001,-10.5,1.0,5.433104393238672,0.001153040361940653,5.34205,0.008290902528062643
92.0,54.7,-5.5,1.0,8.33460854323467,0.0004047260094383618,8.299033999999997,0.001265548126355667
95.0,49.7,-6.099999999999998,1.0,5.403163404371476,0.0016245991763853495,5.4218573999999995,0.0003494654725592548
95.0,52.7,-6.199999999999998,1.0,4.692001734544631,0.00014805538492396972,4.9707847,0.07771994182808975
94.0,58.5,-10.0,1.0,9.867348810280243,0.0002728701331354797,9.807614000000001,0.003568247559216475
94.0,58.0,-10.7,1.0,7.456663079327562,0.0028219265473247244,6.645035,0.6587401391529474
93.0,49.90000000000001,-2.3999999999999986,1.0,17.026303889897907,0.0007044838652613783,17.192350000000005,0.027571310680037986
95.0,50.3,-6.399999999999999,1.0,5.62091185292198,0.00021714175249969256,5.25861,0.13126263263069982
93.0,51.3,-4.5,1.0,16.89680502307328,0.0005173596654848954,16.751295000000006,0.02117316681478492
94.0,57.8,-9.0,1.0,12.322416094561378,0.001106624103329122,12.256671,0.004322417458884419
92.0,56.3,-2.299999999999997,1.0,8.13791453202652,0.0004908688278973084,7.3887839999999985,0.561196554014338
92.0,54.6,-5.899999999999999,1.0,8.131941493234468,0.0003559626484679008,8.630786,0.2488458419301476
94.0,53.6,0.7000000000000028,1.0,36.015325807020155,0.00029698684789952447,34.91072499999999,1.2201429428695938
95.0,51.40000000000001,-5.5,1.0,5.307070103575357,0.00033224923637785713,5.305887,1.39973407002121e-06
92.0,58.40000000000001,-6.699999999999998,1.0,9.30777931772791,0.00020979457867680238,9.917279,0.3714898626897797
94.0,54.1,-9.7,1.0,4.963930166657003,0.00023059907400609008,5.1848339999999995,0.04879850358563025
